company_name,email,phone,city,website,source_url
"Друштво за производство, трговија и услуги ФАНТАСТИК БОМИ ДООЕЛ Скопје ул. Драчевска бр.145- Скопје",filip_gorgiev@yahoo.com,078/305-647,КИСЕЛА ВОДА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и услуги БИРО ДАНЕВИ ДООЕЛ Струмица",dobridanev@hotmail.com,071/205-643,СТРУМИЦА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за книговодствени и консултантски услуги МС ПЛУС 2015 увоз-извоз ДООЕЛ Прилеп,msplusdooel@yahoo.com,078/425-360,ПРИЛЕП,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговски промет ЕЛМАР АД Штип,ljubomir.paparov@robi.com.mk,032/612-609,ШТИП,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени работи КНИГОВОДСТВЕНО БИРО АС увоз-извоз ДООЕЛ Прилеп,naumoskas@yahoo.com,071/214-428,ПРИЛЕП,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговија и услуги МАК БИРО-ТМЗ ДООЕЛ увоз-извоз Скопје,makbirotmz@yahoo.com,02/3237-719,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговија и услуги АЦСК КОНСАЛТИНГ АК ДООЕЛ увоз - извоз Тетово,aleksandarkuzmanovski@live.com,070/240-150,ТЕТОВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени услуги ЕВЕНТУС ДООЕЛ Скопје,zaneta.caneva@sistinaoftalmologija.mk,071/331-350,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
Трговско друштво за внатрешен и надворешен промет ЗЕГИН ДОО Скопје,info@zegin.com.mk,02/3115-600,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за вршење сметководствени работи АКОНТО ДООЕЛ Скопје,info@akonto.mk,070/342-376,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво  за книговодствени  услуги, производство и трговија АКТАРИУС ОФИС ДООЕЛ Богданци",aktarius.office@gmail.com,078/383-990,БОГДАНЦИ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени услуги СЈ КОНТО КОНСТАЛТИНГ ДООЕЛ Струга,sjkonsalting@gmail.com,070/518-225,СТРУГА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и  услуги КОНТО КОНСАЛТИНГ ФИНИ ДООЕЛ увоз-извоз Ресен",konsaltingfini@gmail.com,070/336-744,РЕСЕН,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметководствени, книговодствени и ревизорски услуги ГОДРА-КОНСАЛТИНГ ДООЕЛ увоз-извоз Свети Николе",godraknigovodstvo@gmail.com,075/286-760,СВЕТИ НИКОЛЕ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и услуги КОНТО ЛОГИСТИК ДООЕЛ Валандово",kontologistik@t-home.mk,070/676-118,ВАЛАНДОВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за книговодсвени услуги ФАТ КОНСАЛТИНГ ДООЕЛ Тетово,fatconsalting@gmail.com,071/396-611,ТЕТОВО,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за услуги, трговија и производство ПЛАН ЕВЕР ДОО увоз-извоз Скопје",planeverdoo@gmail.com,071287036,ЃОРЧЕ ПЕТРОВ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметководство, ревизија и консалтинг СИМЕОНОВ КОНСАЛТ ДООЕЛ Скопје",simeonov_konsalt@yahoo.com,077/830-767,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметководствени, маркетинг и консалтинг услуги ЈО-АН КОНСАЛТИНГ ДООЕЛ Мршевци Илинден",joankonsalting@gmail.com,076/494-004,ИЛИНДЕН,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени и консалтинг услуги ПЛАН ОСУМ ДООЕЛ Скопје,nestorovskapersida@yahoo.com,078/203-438,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за финансиски консалтинг,трговија и услуги БЕТ КОНСАЛТИНГ ДООЕЛ Експорт-Импорт Скопје",elpida@bet.com.mk,075/475-900,КИСЕЛА ВОДА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за вештачење, сметководствени услуги и консалтинг КРЕАТИВ КОНСАЛТИНГ ДООЕЛ Скопје",kreativeacount@gmail.com,02/3120-745,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени услуги и даночен консалтинг БИКОМ ДОО Скопје,contact@bikom.mk,02/3090-041,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и услуги ВТ-КОНСАЛТИНГ увоз-извоз ДООЕЛ Струмица",vt_konsalting@yahoo.com,078966656,СТРУМИЦА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за деловни услуги и развој,трговија и производство ТУРТЕЛ-ИНКУБАТОР ДООЕЛ Штип",turtel.inkubator@yahoo.com,071270425,ШТИП,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија,и услуги АЉБУЛЕНА  Харун ДООЕЛ експорт-импорт с.Порој Џепчиште
Shoqёri pёr prodhim tregёti dhe shёrbime ALBULENA Harun SHPKNJP eksport-import f.Poroj Xhepcisht",shogeria_albulena@hotmail.com,044350891,ТЕТОВО,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, промет и услуги СС Даниела ДООЕЛ увоз-извоз Скопје",renataperlin@hotmail.com,077585964,ЃОРЧЕ ПЕТРОВ,,https://www.isos.mk/registar-of-accounting-companies/
Трговско друштво за консалтинг услуги трговија и производство ЕКОНОМИК ДООЕЛ увоз-извоз Скопје,ekonomik_dooel@yahoo.com,071260230,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за вршење на сметководствени работи и даночни советувања КОНТО МОНИК-М ДООЕЛ Велес,konto_monikm@yahoo.com,070221599,ВЕЛЕС,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметководство, даночен и бизнис консалтинг ДЕСК ДООЕЛ Скопје",solutionsacc2017@gmail.com,070939840,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и услуги БУНАР ДООЕЛ увоз-извоз Гостивар",bunardooel@gmail.com,042212334,ГОСТИВАР,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и услуги ПРИМА КОНСАЛТИНГ ДООЕЛ Струмица",primaconsalting@yahoo.com,077466775,СТРУМИЦА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговија производство и услуги ЗЕМЗЕМ1435 ДООЕЛ увоз-извоз с.Лабуништа Струга,irfan_ganiu@hotmail.com,071249430,СТРУГА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за економски услуги, трговија МСС БИЛАНС ДООЕЛ Битола",mssbilans2019@gmail.com,047524130-071313353,БИТОЛА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за вршење на сметководствени работи, консалтинг, даночно советување и обука БМ ОФИС ДООЕЛ Прилеп",bioreklamprilep@gmail.com,048419602/078419602,ПРИЛЕП,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметководствени, консултантски и ревизорски услуги ЕУРОФАСТ ГЛОБАЛ ЛИМИТЕД ДООЕЛ увоз-извоз Скопје",skopje@eurofast.com,022400225,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, трговија и услуги Л-Б КОМПАНИ Павлинка ДООЕЛ увоз-извоз Струга",l-bkompanistruga@hotmail.com,072564703,СТРУГА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговија и услуги ММ-ЕКО БИРО ДООЕЛ Тетово,mmekobiro@gmail.com,075443355,ТЕТОВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за услуги и трговија ПРО БИЗНИС МС ДОО Скопје,probiznisms@gmail.com,070287969,КИСЕЛА ВОДА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за книговодствени услуги БИЛЈА-КОНСАЛТИНГ ДООЕЛ Македонска Каменица,b_jankulovska@yahoo.com,077895615,МАКЕДОНСКА КАМЕНИЦА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, трговија и услуги БОХЕМИА КНИГОВОДСТВО увоз-извоз ДООЕЛ Битола",bohemia@t.mk,047220085,БИТОЛА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, услуги и трговија на големо и мало увоз-извоз ВИКТОРЕЛИ ДООЕЛ Битола",anekocovska@hotmail.com,078372937,БИТОЛА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, трговија и услуги  ЈОНГИС увоз-извоз ДООЕЛ Охрид",jovanka@jongis.com.mk,046/279-400,ОХРИД,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметководство, право и ревизија ЕЛИМБИЈАДА КОНСАЛТИНГ ДООЕЛ Скопје",beticastor@yahoo.com,078/411-154,ГАЗИ БАБА,,https://www.isos.mk/registar-of-accounting-companies/
